DateInt,DayInWeek,DayOfMonth,DayOfWeekName,FY,MonthInCalendar,MonthName,MonthnYear,MonthOfYear,QuarterInCalendar,QuarternYear,QuarterOfYear,Year,Quarter,Month,Day,ShortYear,Week Number,Year,Quarter,Month,Day,Year
20130815,3,15,Thursday,FY14,Aug 2013,August,20130800,8,Q3 2013,20130300,3,2013,Qtr 3,August,15,13,33,2013,Qtr 3,August,18,2013
20130822,3,22,Thursday,FY14,Aug 2013,August,20130800,8,Q3 2013,20130300,3,2013,Qtr 3,August,22,13,34,2013,Qtr 3,August,25,2013
20130829,3,29,Thursday,FY14,Aug 2013,August,20130800,8,Q3 2013,20130300,3,2013,Qtr 3,August,29,13,35,2013,Qtr 3,September,1,2013
20131205,3,5,Thursday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,5,13,49,2013,Qtr 4,December,8,2013
20131212,3,12,Thursday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,12,13,50,2013,Qtr 4,December,15,2013
20131219,3,19,Thursday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,19,13,51,2013,Qtr 4,December,22,2013
20131226,3,26,Thursday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,26,13,52,2013,Qtr 4,December,29,2013
20140206,3,6,Thursday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,6,14,6,2014,Qtr 1,February,9,2014
20140213,3,13,Thursday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,13,14,7,2014,Qtr 1,February,16,2014
20140220,3,20,Thursday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,20,14,8,2014,Qtr 1,February,23,2014
20140227,3,27,Thursday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,27,14,9,2014,Qtr 1,March,2,2014
20140102,3,2,Thursday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,2,14,1,2014,Qtr 1,January,5,2014
20140109,3,9,Thursday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,9,14,2,2014,Qtr 1,January,12,2014
20140116,3,16,Thursday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,16,14,3,2014,Qtr 1,January,19,2014
20140123,3,23,Thursday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,23,14,4,2014,Qtr 1,January,26,2014
20140130,3,30,Thursday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,30,14,5,2014,Qtr 1,February,2,2014
20130704,3,4,Thursday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,4,13,27,2013,Qtr 3,July,7,2013
20130711,3,11,Thursday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,11,13,28,2013,Qtr 3,July,14,2013
20130718,3,18,Thursday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,18,13,29,2013,Qtr 3,July,21,2013
20130725,3,25,Thursday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,25,13,30,2013,Qtr 3,July,28,2013
20130606,3,6,Thursday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,6,13,23,2013,Qtr 2,June,9,2013
20130613,3,13,Thursday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,13,13,24,2013,Qtr 2,June,16,2013
20130620,3,20,Thursday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,20,13,25,2013,Qtr 2,June,23,2013
20130627,3,27,Thursday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,27,13,26,2013,Qtr 2,June,30,2013
20140306,3,6,Thursday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,6,14,10,2014,Qtr 1,March,9,2014
20140313,3,13,Thursday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,13,14,11,2014,Qtr 1,March,16,2014
20140320,3,20,Thursday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,20,14,12,2014,Qtr 1,March,23,2014
20140327,3,27,Thursday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,27,14,13,2014,Qtr 1,March,30,2014
20130502,3,2,Thursday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,2,13,18,2013,Qtr 2,May,5,2013
20130509,3,9,Thursday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,9,13,19,2013,Qtr 2,May,12,2013
20130516,3,16,Thursday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,16,13,20,2013,Qtr 2,May,19,2013
20130523,3,23,Thursday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,23,13,21,2013,Qtr 2,May,26,2013
20130530,3,30,Thursday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,30,13,22,2013,Qtr 2,June,2,2013
20131107,3,7,Thursday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,7,13,45,2013,Qtr 4,November,10,2013
20131114,3,14,Thursday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,14,13,46,2013,Qtr 4,November,17,2013
20131121,3,21,Thursday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,21,13,47,2013,Qtr 4,November,24,2013
20131128,3,28,Thursday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,28,13,48,2013,Qtr 4,December,1,2013
20131003,3,3,Thursday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,3,13,40,2013,Qtr 4,October,6,2013
20131010,3,10,Thursday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,10,13,41,2013,Qtr 4,October,13,2013
20131017,3,17,Thursday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,17,13,42,2013,Qtr 4,October,20,2013
20131024,3,24,Thursday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,24,13,43,2013,Qtr 4,October,27,2013
20131031,3,31,Thursday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,31,13,44,2013,Qtr 4,November,3,2013
20130905,3,5,Thursday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,5,13,36,2013,Qtr 3,September,8,2013
20130912,3,12,Thursday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,12,13,37,2013,Qtr 3,September,15,2013
20130919,3,19,Thursday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,19,13,38,2013,Qtr 3,September,22,2013
20130926,3,26,Thursday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,26,13,39,2013,Qtr 3,September,29,2013
20140403,3,3,Thursday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,3,14,14,2014,Qtr 2,April,6,2014
20140410,3,10,Thursday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,10,14,15,2014,Qtr 2,April,13,2014
20140417,3,17,Thursday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,17,14,16,2014,Qtr 2,April,20,2014
20140424,3,24,Thursday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,24,14,17,2014,Qtr 2,April,27,2014
20140807,3,7,Thursday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,7,14,32,2014,Qtr 3,August,10,2014
20140814,3,14,Thursday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,14,14,33,2014,Qtr 3,August,17,2014
20140821,3,21,Thursday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,21,14,34,2014,Qtr 3,August,24,2014
20140828,3,28,Thursday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,28,14,35,2014,Qtr 3,August,31,2014
20141204,3,4,Thursday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,4,14,49,2014,Qtr 4,December,7,2014
20141211,3,11,Thursday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,11,14,50,2014,Qtr 4,December,14,2014
20141218,3,18,Thursday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,18,14,51,2014,Qtr 4,December,21,2014
20141225,3,25,Thursday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,25,14,52,2014,Qtr 4,December,28,2014
20150205,3,5,Thursday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,5,15,6,2015,Qtr 1,February,8,2015
20150212,3,12,Thursday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,12,15,7,2015,Qtr 1,February,15,2015
20150219,3,19,Thursday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,19,15,8,2015,Qtr 1,February,22,2015
20150226,3,26,Thursday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,26,15,9,2015,Qtr 1,March,1,2015
20150101,3,1,Thursday,FY15,Jan 2015,January,20150100,1,Q1 2015,20150100,1,2015,Qtr 1,January,1,15,1,2015,Qtr 1,January,4,2015
20150108,3,8,Thursday,FY15,Jan 2015,January,20150100,1,Q1 2015,20150100,1,2015,Qtr 1,January,8,15,2,2015,Qtr 1,January,11,2015
20150115,3,15,Thursday,FY15,Jan 2015,January,20150100,1,Q1 2015,20150100,1,2015,Qtr 1,January,15,15,3,2015,Qtr 1,January,18,2015
20150122,3,22,Thursday,FY15,Jan 2015,January,20150100,1,Q1 2015,20150100,1,2015,Qtr 1,January,22,15,4,2015,Qtr 1,January,25,2015
20150129,3,29,Thursday,FY15,Jan 2015,January,20150100,1,Q1 2015,20150100,1,2015,Qtr 1,January,29,15,5,2015,Qtr 1,February,1,2015
20140703,3,3,Thursday,FY15,Jul 2014,July,20140700,7,Q3 2014,20140300,3,2014,Qtr 3,July,3,14,27,2014,Qtr 3,July,6,2014
20140710,3,10,Thursday,FY15,Jul 2014,July,20140700,7,Q3 2014,20140300,3,2014,Qtr 3,July,10,14,28,2014,Qtr 3,July,13,2014
20140717,3,17,Thursday,FY15,Jul 2014,July,20140700,7,Q3 2014,20140300,3,2014,Qtr 3,July,17,14,29,2014,Qtr 3,July,20,2014
20140724,3,24,Thursday,FY15,Jul 2014,July,20140700,7,Q3 2014,20140300,3,2014,Qtr 3,July,24,14,30,2014,Qtr 3,July,27,2014
20140731,3,31,Thursday,FY15,Jul 2014,July,20140700,7,Q3 2014,20140300,3,2014,Qtr 3,July,31,14,31,2014,Qtr 3,August,3,2014
20140605,3,5,Thursday,FY15,Jun 2014,June,20140600,6,Q2 2014,20140200,2,2014,Qtr 2,June,5,14,23,2014,Qtr 2,June,8,2014
20140612,3,12,Thursday,FY15,Jun 2014,June,20140600,6,Q2 2014,20140200,2,2014,Qtr 2,June,12,14,24,2014,Qtr 2,June,15,2014
20140619,3,19,Thursday,FY15,Jun 2014,June,20140600,6,Q2 2014,20140200,2,2014,Qtr 2,June,19,14,25,2014,Qtr 2,June,22,2014
20140626,3,26,Thursday,FY15,Jun 2014,June,20140600,6,Q2 2014,20140200,2,2014,Qtr 2,June,26,14,26,2014,Qtr 2,June,29,2014
20150305,3,5,Thursday,FY15,Mar 2015,March,20150300,3,Q1 2015,20150100,1,2015,Qtr 1,March,5,15,10,2015,Qtr 1,March,8,2015
20150312,3,12,Thursday,FY15,Mar 2015,March,20150300,3,Q1 2015,20150100,1,2015,Qtr 1,March,12,15,11,2015,Qtr 1,March,15,2015
20150319,3,19,Thursday,FY15,Mar 2015,March,20150300,3,Q1 2015,20150100,1,2015,Qtr 1,March,19,15,12,2015,Qtr 1,March,22,2015
20150326,3,26,Thursday,FY15,Mar 2015,March,20150300,3,Q1 2015,20150100,1,2015,Qtr 1,March,26,15,13,2015,Qtr 1,March,29,2015
20140501,3,1,Thursday,FY15,May 2014,May,20140500,5,Q2 2014,20140200,2,2014,Qtr 2,May,1,14,18,2014,Qtr 2,May,4,2014
20140508,3,8,Thursday,FY15,May 2014,May,20140500,5,Q2 2014,20140200,2,2014,Qtr 2,May,8,14,19,2014,Qtr 2,May,11,2014
20140515,3,15,Thursday,FY15,May 2014,May,20140500,5,Q2 2014,20140200,2,2014,Qtr 2,May,15,14,20,2014,Qtr 2,May,18,2014
20140522,3,22,Thursday,FY15,May 2014,May,20140500,5,Q2 2014,20140200,2,2014,Qtr 2,May,22,14,21,2014,Qtr 2,May,25,2014
20140529,3,29,Thursday,FY15,May 2014,May,20140500,5,Q2 2014,20140200,2,2014,Qtr 2,May,29,14,22,2014,Qtr 2,June,1,2014
20141106,3,6,Thursday,FY15,Nov 2014,November,20141100,11,Q4 2014,20140400,4,2014,Qtr 4,November,6,14,45,2014,Qtr 4,November,9,2014
20141113,3,13,Thursday,FY15,Nov 2014,November,20141100,11,Q4 2014,20140400,4,2014,Qtr 4,November,13,14,46,2014,Qtr 4,November,16,2014
20141120,3,20,Thursday,FY15,Nov 2014,November,20141100,11,Q4 2014,20140400,4,2014,Qtr 4,November,20,14,47,2014,Qtr 4,November,23,2014
20141127,3,27,Thursday,FY15,Nov 2014,November,20141100,11,Q4 2014,20140400,4,2014,Qtr 4,November,27,14,48,2014,Qtr 4,November,30,2014
20141002,3,2,Thursday,FY15,Oct 2014,October,20141000,10,Q4 2014,20140400,4,2014,Qtr 4,October,2,14,40,2014,Qtr 4,October,5,2014
20141009,3,9,Thursday,FY15,Oct 2014,October,20141000,10,Q4 2014,20140400,4,2014,Qtr 4,October,9,14,41,2014,Qtr 4,October,12,2014
20141016,3,16,Thursday,FY15,Oct 2014,October,20141000,10,Q4 2014,20140400,4,2014,Qtr 4,October,16,14,42,2014,Qtr 4,October,19,2014
20141023,3,23,Thursday,FY15,Oct 2014,October,20141000,10,Q4 2014,20140400,4,2014,Qtr 4,October,23,14,43,2014,Qtr 4,October,26,2014
20141030,3,30,Thursday,FY15,Oct 2014,October,20141000,10,Q4 2014,20140400,4,2014,Qtr 4,October,30,14,44,2014,Qtr 4,November,2,2014
20140904,3,4,Thursday,FY15,Sep 2014,September,20140900,9,Q3 2014,20140300,3,2014,Qtr 3,September,4,14,36,2014,Qtr 3,September,7,2014
20140911,3,11,Thursday,FY15,Sep 2014,September,20140900,9,Q3 2014,20140300,3,2014,Qtr 3,September,11,14,37,2014,Qtr 3,September,14,2014
20140918,3,18,Thursday,FY15,Sep 2014,September,20140900,9,Q3 2014,20140300,3,2014,Qtr 3,September,18,14,38,2014,Qtr 3,September,21,2014
20140925,3,25,Thursday,FY15,Sep 2014,September,20140900,9,Q3 2014,20140300,3,2014,Qtr 3,September,25,14,39,2014,Qtr 3,September,28,2014
20150402,3,2,Thursday,FY16,Apr 2015,April,20150400,4,Q2 2015,20150200,2,2015,Qtr 2,April,2,15,14,2015,Qtr 2,April,5,2015
20150409,3,9,Thursday,FY16,Apr 2015,April,20150400,4,Q2 2015,20150200,2,2015,Qtr 2,April,9,15,15,2015,Qtr 2,April,12,2015
20150416,3,16,Thursday,FY16,Apr 2015,April,20150400,4,Q2 2015,20150200,2,2015,Qtr 2,April,16,15,16,2015,Qtr 2,April,19,2015
20150423,3,23,Thursday,FY16,Apr 2015,April,20150400,4,Q2 2015,20150200,2,2015,Qtr 2,April,23,15,17,2015,Qtr 2,April,26,2015
20150430,3,30,Thursday,FY16,Apr 2015,April,20150400,4,Q2 2015,20150200,2,2015,Qtr 2,April,30,15,18,2015,Qtr 2,May,3,2015
20150806,3,6,Thursday,FY16,Aug 2015,August,20150800,8,Q3 2015,20150300,3,2015,Qtr 3,August,6,15,32,2015,Qtr 3,August,9,2015
20150813,3,13,Thursday,FY16,Aug 2015,August,20150800,8,Q3 2015,20150300,3,2015,Qtr 3,August,13,15,33,2015,Qtr 3,August,16,2015
20150820,3,20,Thursday,FY16,Aug 2015,August,20150800,8,Q3 2015,20150300,3,2015,Qtr 3,August,20,15,34,2015,Qtr 3,August,23,2015
20150827,3,27,Thursday,FY16,Aug 2015,August,20150800,8,Q3 2015,20150300,3,2015,Qtr 3,August,27,15,35,2015,Qtr 3,August,30,2015
20151203,3,3,Thursday,FY16,Dec 2015,December,20151200,12,Q4 2015,20150400,4,2015,Qtr 4,December,3,15,49,2015,Qtr 4,December,6,2015
20151210,3,10,Thursday,FY16,Dec 2015,December,20151200,12,Q4 2015,20150400,4,2015,Qtr 4,December,10,15,50,2015,Qtr 4,December,13,2015
20151217,3,17,Thursday,FY16,Dec 2015,December,20151200,12,Q4 2015,20150400,4,2015,Qtr 4,December,17,15,51,2015,Qtr 4,December,20,2015
20151224,3,24,Thursday,FY16,Dec 2015,December,20151200,12,Q4 2015,20150400,4,2015,Qtr 4,December,24,15,52,2015,Qtr 4,December,27,2015
20151231,3,31,Thursday,FY16,Dec 2015,December,20151200,12,Q4 2015,20150400,4,2015,Qtr 4,December,31,15,53,2016,Qtr 1,January,3,2015
20160204,3,4,Thursday,FY16,Feb 2016,February,20160200,2,Q1 2016,20160100,1,2016,Qtr 1,February,4,16,6,2016,Qtr 1,February,7,2016
20160211,3,11,Thursday,FY16,Feb 2016,February,20160200,2,Q1 2016,20160100,1,2016,Qtr 1,February,11,16,7,2016,Qtr 1,February,14,2016
20160218,3,18,Thursday,FY16,Feb 2016,February,20160200,2,Q1 2016,20160100,1,2016,Qtr 1,February,18,16,8,2016,Qtr 1,February,21,2016
20160225,3,25,Thursday,FY16,Feb 2016,February,20160200,2,Q1 2016,20160100,1,2016,Qtr 1,February,25,16,9,2016,Qtr 1,February,28,2016
20160107,3,7,Thursday,FY16,Jan 2016,January,20160100,1,Q1 2016,20160100,1,2016,Qtr 1,January,7,16,2,2016,Qtr 1,January,10,2016
20160114,3,14,Thursday,FY16,Jan 2016,January,20160100,1,Q1 2016,20160100,1,2016,Qtr 1,January,14,16,3,2016,Qtr 1,January,17,2016
20160121,3,21,Thursday,FY16,Jan 2016,January,20160100,1,Q1 2016,20160100,1,2016,Qtr 1,January,21,16,4,2016,Qtr 1,January,24,2016
20160128,3,28,Thursday,FY16,Jan 2016,January,20160100,1,Q1 2016,20160100,1,2016,Qtr 1,January,28,16,5,2016,Qtr 1,January,31,2016
20150702,3,2,Thursday,FY16,Jul 2015,July,20150700,7,Q3 2015,20150300,3,2015,Qtr 3,July,2,15,27,2015,Qtr 3,July,5,2015
20150709,3,9,Thursday,FY16,Jul 2015,July,20150700,7,Q3 2015,20150300,3,2015,Qtr 3,July,9,15,28,2015,Qtr 3,July,12,2015
20150716,3,16,Thursday,FY16,Jul 2015,July,20150700,7,Q3 2015,20150300,3,2015,Qtr 3,July,16,15,29,2015,Qtr 3,July,19,2015
20150723,3,23,Thursday,FY16,Jul 2015,July,20150700,7,Q3 2015,20150300,3,2015,Qtr 3,July,23,15,30,2015,Qtr 3,July,26,2015
20150730,3,30,Thursday,FY16,Jul 2015,July,20150700,7,Q3 2015,20150300,3,2015,Qtr 3,July,30,15,31,2015,Qtr 3,August,2,2015
20150604,3,4,Thursday,FY16,Jun 2015,June,20150600,6,Q2 2015,20150200,2,2015,Qtr 2,June,4,15,23,2015,Qtr 2,June,7,2015
20150611,3,11,Thursday,FY16,Jun 2015,June,20150600,6,Q2 2015,20150200,2,2015,Qtr 2,June,11,15,24,2015,Qtr 2,June,14,2015
20150618,3,18,Thursday,FY16,Jun 2015,June,20150600,6,Q2 2015,20150200,2,2015,Qtr 2,June,18,15,25,2015,Qtr 2,June,21,2015
20150625,3,25,Thursday,FY16,Jun 2015,June,20150600,6,Q2 2015,20150200,2,2015,Qtr 2,June,25,15,26,2015,Qtr 2,June,28,2015
20160303,3,3,Thursday,FY16,Mar 2016,March,20160300,3,Q1 2016,20160100,1,2016,Qtr 1,March,3,16,10,2016,Qtr 1,March,6,2016
20160310,3,10,Thursday,FY16,Mar 2016,March,20160300,3,Q1 2016,20160100,1,2016,Qtr 1,March,10,16,11,2016,Qtr 1,March,13,2016
20160317,3,17,Thursday,FY16,Mar 2016,March,20160300,3,Q1 2016,20160100,1,2016,Qtr 1,March,17,16,12,2016,Qtr 1,March,20,2016
20160324,3,24,Thursday,FY16,Mar 2016,March,20160300,3,Q1 2016,20160100,1,2016,Qtr 1,March,24,16,13,2016,Qtr 1,March,27,2016
20160331,3,31,Thursday,FY16,Mar 2016,March,20160300,3,Q1 2016,20160100,1,2016,Qtr 1,March,31,16,14,2016,Qtr 2,April,3,2016
20150507,3,7,Thursday,FY16,May 2015,May,20150500,5,Q2 2015,20150200,2,2015,Qtr 2,May,7,15,19,2015,Qtr 2,May,10,2015
20150514,3,14,Thursday,FY16,May 2015,May,20150500,5,Q2 2015,20150200,2,2015,Qtr 2,May,14,15,20,2015,Qtr 2,May,17,2015
20150521,3,21,Thursday,FY16,May 2015,May,20150500,5,Q2 2015,20150200,2,2015,Qtr 2,May,21,15,21,2015,Qtr 2,May,24,2015
20150528,3,28,Thursday,FY16,May 2015,May,20150500,5,Q2 2015,20150200,2,2015,Qtr 2,May,28,15,22,2015,Qtr 2,May,31,2015
20151105,3,5,Thursday,FY16,Nov 2015,November,20151100,11,Q4 2015,20150400,4,2015,Qtr 4,November,5,15,45,2015,Qtr 4,November,8,2015
20151112,3,12,Thursday,FY16,Nov 2015,November,20151100,11,Q4 2015,20150400,4,2015,Qtr 4,November,12,15,46,2015,Qtr 4,November,15,2015
20151119,3,19,Thursday,FY16,Nov 2015,November,20151100,11,Q4 2015,20150400,4,2015,Qtr 4,November,19,15,47,2015,Qtr 4,November,22,2015
20151126,3,26,Thursday,FY16,Nov 2015,November,20151100,11,Q4 2015,20150400,4,2015,Qtr 4,November,26,15,48,2015,Qtr 4,November,29,2015
20151001,3,1,Thursday,FY16,Oct 2015,October,20151000,10,Q4 2015,20150400,4,2015,Qtr 4,October,1,15,40,2015,Qtr 4,October,4,2015
20151008,3,8,Thursday,FY16,Oct 2015,October,20151000,10,Q4 2015,20150400,4,2015,Qtr 4,October,8,15,41,2015,Qtr 4,October,11,2015
20151015,3,15,Thursday,FY16,Oct 2015,October,20151000,10,Q4 2015,20150400,4,2015,Qtr 4,October,15,15,42,2015,Qtr 4,October,18,2015
20151022,3,22,Thursday,FY16,Oct 2015,October,20151000,10,Q4 2015,20150400,4,2015,Qtr 4,October,22,15,43,2015,Qtr 4,October,25,2015
20151029,3,29,Thursday,FY16,Oct 2015,October,20151000,10,Q4 2015,20150400,4,2015,Qtr 4,October,29,15,44,2015,Qtr 4,November,1,2015
20150903,3,3,Thursday,FY16,Sep 2015,September,20150900,9,Q3 2015,20150300,3,2015,Qtr 3,September,3,15,36,2015,Qtr 3,September,6,2015
20150910,3,10,Thursday,FY16,Sep 2015,September,20150900,9,Q3 2015,20150300,3,2015,Qtr 3,September,10,15,37,2015,Qtr 3,September,13,2015
20150917,3,17,Thursday,FY16,Sep 2015,September,20150900,9,Q3 2015,20150300,3,2015,Qtr 3,September,17,15,38,2015,Qtr 3,September,20,2015
20150924,3,24,Thursday,FY16,Sep 2015,September,20150900,9,Q3 2015,20150300,3,2015,Qtr 3,September,24,15,39,2015,Qtr 3,September,27,2015
20160407,3,7,Thursday,FY17,Apr 2016,April,20160400,4,Q2 2016,20160200,2,2016,Qtr 2,April,7,16,15,2016,Qtr 2,April,10,2016
20160414,3,14,Thursday,FY17,Apr 2016,April,20160400,4,Q2 2016,20160200,2,2016,Qtr 2,April,14,16,16,2016,Qtr 2,April,17,2016
20160421,3,21,Thursday,FY17,Apr 2016,April,20160400,4,Q2 2016,20160200,2,2016,Qtr 2,April,21,16,17,2016,Qtr 2,April,24,2016
20160428,3,28,Thursday,FY17,Apr 2016,April,20160400,4,Q2 2016,20160200,2,2016,Qtr 2,April,28,16,18,2016,Qtr 2,May,1,2016
20160804,3,4,Thursday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,4,16,32,2016,Qtr 3,August,7,2016
20160811,3,11,Thursday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,11,16,33,2016,Qtr 3,August,14,2016
20160818,3,18,Thursday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,18,16,34,2016,Qtr 3,August,21,2016
20160825,3,25,Thursday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,25,16,35,2016,Qtr 3,August,28,2016
20161201,3,1,Thursday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,1,16,49,2016,Qtr 4,December,4,2016
20161208,3,8,Thursday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,8,16,50,2016,Qtr 4,December,11,2016
20161215,3,15,Thursday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,15,16,51,2016,Qtr 4,December,18,2016
20161222,3,22,Thursday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,22,16,52,2016,Qtr 4,December,25,2016
20161229,3,29,Thursday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,29,16,53,2017,Qtr 1,January,1,2016
20160707,3,7,Thursday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,7,16,28,2016,Qtr 3,July,10,2016
20160714,3,14,Thursday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,14,16,29,2016,Qtr 3,July,17,2016
20160721,3,21,Thursday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,21,16,30,2016,Qtr 3,July,24,2016
20160728,3,28,Thursday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,28,16,31,2016,Qtr 3,July,31,2016
20160602,3,2,Thursday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,2,16,23,2016,Qtr 2,June,5,2016
20160609,3,9,Thursday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,9,16,24,2016,Qtr 2,June,12,2016
20160616,3,16,Thursday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,16,16,25,2016,Qtr 2,June,19,2016
20160623,3,23,Thursday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,23,16,26,2016,Qtr 2,June,26,2016
20160630,3,30,Thursday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,30,16,27,2016,Qtr 3,July,3,2016
